DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-12 06:00:00;25.4;19.4;60.0;0.0;230.0;40.0;146.0;181.0
2021-08-12 07:00:00;15.7;27.9;70.0;0.0;220.0;40.0;138.0;195.0
2021-08-12 08:00:00;5.2;43.1;60.0;0.0;230.0;30.0;138.0;204.0
2021-08-12 09:00:00;5.0;45.7;60.0;0.0;230.0;40.0;155.0;214.0
2021-08-12 10:00:00;6.7;45.4;70.0;0.0;230.0;40.0;156.0;216.0
2021-08-12 11:00:00;6.9;44.6;60.0;0.0;280.0;40.0;167.0;217.0
2021-08-12 12:00:00;5.3;51.2;60.0;0.0;250.0;30.0;177.0;230.0
2021-08-12 13:00:00;5.0;61.9;70.0;0.0;240.0;40.0;168.0;227.0
2021-08-12 14:00:00;5.2;69.2;50.0;0.0;270.0;30.0;172.0;235.0
2021-08-12 15:00:00;3.4;79.1;50.0;0.0;280.0;30.0;176.0;222.0
2021-08-12 16:00:00;7.6;75.8;50.0;0.0;280.0;30.0;175.0;210.0
2021-08-12 17:00:00;21.4;49.8;30.0;0.0;290.0;20.0;169.0;212.0
2021-08-12 18:00:00;21.4;44.1;20.0;0.0;290.0;10.0;163.0;196.0
2021-08-12 19:00:00;43.9;20.6;20.0;0.0;320.0;10.0;163.0;185.0
2021-08-12 20:00:00;70.3;2.4;20.0;0.0;250.0;10.0;162.0;180.0
2021-08-12 21:00:00;43.5;26.8;20.0;0.0;230.0;10.0;154.0;170.0
2021-08-12 22:00:00;12.0;58.9;20.0;0.0;220.0;20.0;153.0;168.0
2021-08-12 23:00:00;7.6;59.3;20.0;0.0;200.0;10.0;155.0;158.0
2021-08-13 00:00:00;11.1;46.3;30.0;0.0;210.0;10.0;133.0;154.0
2021-08-13 01:00:00;18.9;30.9;40.0;0.0;210.0;20.0;137.0;156.0
2021-08-13 02:00:00;6.9;35.7;40.0;0.0;200.0;30.0;140.0;153.0
2021-08-13 03:00:00;9.2;28.1;50.0;0.0;210.0;30.0;146.0;158.0
2021-08-13 04:00:00;15.9;17.3;50.0;0.0;200.0;30.0;155.0;170.0
2021-08-13 05:00:00;17.8;13.0;100.0;0.0;230.0;40.0;158.0;174.0
2021-08-13 06:00:00;15.7;15.4;80.0;0.0;240.0;50.0;162.0;183.0
2021-08-13 07:00:00;13.0;27.8;90.0;0.0;250.0;50.0;146.0;184.0
2021-08-13 08:00:00;5.7;43.6;110.0;0.0;260.0;60.0;146.0;196.0
2021-08-13 09:00:00;2.3;49.8;100.0;0.0;260.0;60.0;143.0;203.0
2021-08-13 10:00:00;2.7;53.2;100.0;0.0;260.0;60.0;132.0;197.0
2021-08-13 11:00:00;1.7;57.2;100.0;0.0;250.0;60.0;139.0;204.0
2021-08-13 12:00:00;1.3;59.8;100.0;0.0;240.0;60.0;134.0;201.0
